ean,title,our_price_sk
4317784723138,Kratke sklicidlo DIN69871 ADB R/L 1-13mm SK 40 FORTIS,
4317784723145,Nastavec pro Freza se zavitem DIN69871AD/B D32x100mm M16 FORTIS,
4317784723152,Nastavec pro Freza se zavitem DIN69871AD/B D25x100mm M12 FORTIS,
4317784723169,Nastavec pro Freza se zavitem DIN69871AD/B D20x100mm M10 FORTIS,
4317784723176,Nastavec pro Freza se zavitem DIN69871AD/B D20x60mm M10 FORTIS,
4317784723183,Nastavec pro Freza se zavitem DIN69871AD/B D16x100mm M8 FORTIS,
4317784723190,Nastavec pro Freza se zavitem DIN69871AD/B D16x60mm M8 FORTIS,
4317784723206,Trn pro frezy se zavitem SK40 DIN69871AD/B M16x125mm FORTIS,
4317784723244,Klestinovy upinac Weldon 16mm ER16x100 FORTIS,
4317784723268,Klestinovy upinac Weldon 16mm ER11x160 FORTIS,
4317784723275,Klestinovy upinac Weldon 16mm ER11x100 FORTIS,
4317784723282,Klestinovy upinac Weldon 12mm ER11x100 FORTIS,
4317784723312,Mini klestinovy upinac SK50 ER25M A100 FORTIS,
4317784723329,Mini klestinovy upinac SK50 ER25M FORTIS,
4317784723336,Mini klestinovy upinac SK50 ER16M A160 FORTIS,
4317784723343,Mini klestinovy upinac SK50 ER16M A100 FORTIS,
4317784723350,Mini klestinovy upinac SK50 ER16M FORTIS,
4317784723367,Mini klestinovy upinac SK40 ER25M A160 FORTIS,
4317784723374,Mini klestinovy upinac SK40 ER16M A160 FORTIS,
4317784723381,Mini klestinovy upinac SK40 ER11M A160 FORTIS,
4317784723398,Klestinovy upinac DIN69871ADB SK50 ER40 A160 FORTIS,
4317784723404,Klestinovy upinac DIN69871ADB SK50 ER32 A160 FORTIS,
4317784723411,Klestinovy upinac DIN69871ADB SK50 ER25 A160 FORTIS,
4317784723428,Klestinovy upinac DIN69871ADB SK50 ER16 A160 FORTIS,
4317784723442,Klestinovy upinac DIN69871ADB SK40 ER32 A160 FORTIS,
4317784723459,Klestinovy upinac DIN69871ADB SK40 ER25 A160 FORTIS,
4317784723466,Klestinovy upinac DIN69871ADB SK40 ER16 A160 FORTIS,
4317784723473,Upinaci trn DIN69871ADB SK50 32mm A160 FORTIS,
4317784723480,Upinaci trn DIN69871ADB SK50 25mm A160 FORTIS,
4317784723497,Upinaci trn DIN69871ADB SK50 25mm A80 FORTIS,
4317784723503,Upinaci trn DIN69871ADB SK50 20mm A160 FORTIS,
4317784723510,Upinaci trn DIN69871ADB SK50 18mm A160 FORTIS,
4317784723527,Upinaci trn DIN69871ADB SK50 16mm A160 FORTIS,
4317784723534,Upinaci trn DIN69871ADB SK50 14mm A160 FORTIS,
4317784723541,Upinaci trn DIN69871ADB SK50 12mm A160 FORTIS,
4317784723558,Upinaci trn DIN69871ADB SK50 10mm A160 FORTIS,
4317784723565,Upinaci trn DIN69871ADB SK50 8mm A160 FORTIS,
4317784723572,Upinaci trn DIN69871ADB SK50 6mm A160 FORTIS,
4317784723589,Upinaci trn DIN69871ADB SK40 40mm A120 FORTIS,
4317784723602,Upinaci trn DIN69871ADB SK40 25mm A160 FORTIS,
4317784723619,Upinaci trn DIN69871ADB SK40 20mm A160 FORTIS,
4317784723626,Upinaci trn DIN69871ADB SK40 18mm A160 FORTIS,
4317784723633,Upinaci trn DIN69871ADB SK40 16mm A160 FORTIS,
4317784723640,Upinaci trn DIN69871ADB SK40 14mm A160 FORTIS,
4317784723657,Upinaci trn DIN69871ADB SK40 12mm A160 FORTIS,
4317784723664,Upinaci trn DIN69871ADB SK40 10mm A160 FORTIS,
4317784723671,Upinaci trn DIN69871ADB SK40 8mm A160 FORTIS,
4317784723688,Upinaci trn DIN69871ADB SK40 6mm A160 FORTIS,
4317784723695,Spiralovy vrtak DIN338 HSS bronz tvar C 20mm FORTIS,
4317784723701,"Spiralovy vrtak DIN338 HSS bronz tvar C 19,50mm FORTIS",
4317784723718,Spiralovy vrtak DIN338 HSS bronz tvar C 19mm FORTIS,
4317784723725,"Spiralovy vrtak DIN338 HSS bronz tvar C 18,50mm FORTIS",
4317784723749,"Spiralovy vrtak DIN338 HSS bronz tvar C 17,50mm FORTIS",
4317784723756,Spiralovy vrtak DIN338 HSS bronz tvar C 17mm FORTIS,
4317784723763,"Spiralovy vrtak DIN338 HSS bronz tvar C 16,50mm FORTIS",
4317784723770,Spiralovy vrtak DIN338 HSS bronz tvar C 16mm FORTIS,
4317784723787,"Spiralovy vrtak DIN338 HSS bronz tvar C 15,75mm FORTIS",
4317784723794,"Spiralovy vrtak DIN338 HSS bronz tvar C 15,50mm FORTIS",
4317784723800,"Spiralovy vrtak DIN338 HSS bronz tvar C 15,25mm FORTIS",
4317784723817,Spiralovy vrtak DIN338 HSS bronz tvar C 15mm FORTIS,
4317784723824,"Spiralovy vrtak DIN338 HSS bronz tvar C 14,75mm FORTIS",
4317784723831,"Spiralovy vrtak DIN338 HSS bronz tvar C 14,50mm FORTIS",
4317784723848,Spiralovy vrtak DIN338 HSS bronz tvar C 14mm FORTIS,
4317784723855,"Spiralovy vrtak DIN338 HSS bronz tvar C 13,80mm FORTIS",
4317784723862,"Spiralovy vrtak DIN338 HSS bronz tvar C 13,50mm FORTIS",
4317784723879,"Spiralovy vrtak DIN338 HSS bronz tvar C 13,20mm FORTIS",
4317784723886,Spiralovy vrtak DIN338 HSS bronz tvar C 13mm FORTIS,
4317784723893,"Spiralovy vrtak DIN338 HSS bronz tvar C 12,80mm FORTIS",
4317784723909,"Spiralovy vrtak DIN338 HSS bronz tvar C 12,50mm FORTIS",
4317784723916,"Spiralovy vrtak DIN338 HSS bronz tvar C 12,20mm FORTIS",
4317784723930,"Spiralovy vrtak DIN338 HSS bronz tvar C 11,90mm FORTIS",
4317784723947,"Spiralovy vrtak DIN338 HSS bronz tvar C 11,80mm FORTIS",
4317784723954,"Spiralovy vrtak DIN338 HSS bronz tvar C 11,70mm FORTIS",
4317784723961,"Spiralovy vrtak DIN338 HSS bronz tvar C 11,60mm FORTIS",
4317784723978,"Spiralovy vrtak DIN338 HSS bronz tvar C 11,50mm FORTIS",
4317784723985,"Spiralovy vrtak DIN338 HSS bronz tvar C 11,40mm FORTIS",
4317784724005,"Spiralovy vrtak DIN338 HSS bronz tvar C 11,20mm FORTIS",
4317784724012,"Spiralovy vrtak DIN338 HSS bronz tvar C 11,10mm FORTIS",
4317784724036,"Spiralovy vrtak DIN338 HSS bronz tvar C 10,90mm FORTIS",
4317784724043,"Spiralovy vrtak DIN338 HSS bronz tvar C 10,80mm FORTIS",
4317784724050,"Spiralovy vrtak DIN338 HSS bronz tvar C 10,70mm FORTIS",
4317784724067,"Spiralovy vrtak DIN338 HSS bronz tvar C 10,60mm FORTIS",
4317784724074,"Spiralovy vrtak DIN338 HSS bronz tvar C 10,50mm FORTIS",
4317784724081,"Spiralovy vrtak DIN338 HSS bronz tvar C 10,40mm FORTIS",
4317784724098,"Spiralovy vrtak DIN338 HSS bronz tvar C 10,30mm FORTIS",
4317784724104,"Spiralovy vrtak DIN338 HSS bronz tvar C 10,20mm FORTIS",
4317784724111,"Spiralovy vrtak DIN338 HSS bronz tvar C 10,10mm FORTIS",
4317784724128,Spiralovy vrtak DIN338 HSS bronz tvar C 10mm FORTIS,
4317784724135,"Spiralovy vrtak DIN338 HSS bronz tvar C 9,90mm FORTIS",
4317784724142,"Spiralovy vrtak DIN338 HSS bronz tvar C 9,80mm FORTIS",
4317784724159,"Spiralovy vrtak DIN338 HSS bronz tvar C 9,70mm FORTIS",
4317784724166,"Spiralovy vrtak DIN338 HSS bronz tvar C 9,60mm FORTIS",
4317784724173,"Spiralovy vrtak DIN338 HSS bronz tvar C 9,50mm FORTIS",
4317784724180,"Spiralovy vrtak DIN338 HSS bronz tvar C 9,40mm FORTIS",
4317784724197,"Spiralovy vrtak DIN338 HSS bronz tvar C 9,30mm FORTIS",
4317784724203,"Spiralovy vrtak DIN338 HSS bronz tvar C 9,25mm FORTIS",
4317784724210,"Spiralovy vrtak DIN338 HSS bronz tvar C 9,20mm FORTIS",
4317784724227,"Spiralovy vrtak DIN338 HSS bronz tvar C 9,10mm FORTIS",
4317784724234,Spiralovy vrtak DIN338 HSS bronz tvar C 9mm FORTIS,
4317784724241,"Spiralovy vrtak DIN338 HSS bronz tvar C 8,90mm FORTIS",
4317784724258,"Spiralovy vrtak DIN338 HSS bronz tvar C 8,80mm FORTIS",
4317784724265,"Spiralovy vrtak DIN338 HSS bronz tvar C 8,70mm FORTIS",
4317784724272,"Spiralovy vrtak DIN338 HSS bronz tvar C 8,60mm FORTIS",
4317784724289,"Spiralovy vrtak DIN338 HSS bronz tvar C 8,50mm FORTIS",
4317784724296,"Spiralovy vrtak DIN338 HSS bronz tvar C 8,40mm FORTIS",
4317784724302,"Spiralovy vrtak DIN338 HSS bronz tvar C 8,30mm FORTIS",
4317784724319,"Spiralovy vrtak DIN338 HSS bronz tvar C 8,20mm FORTIS",
4317784724326,"Spiralovy vrtak DIN338 HSS bronz tvar C 8,10mm FORTIS",
4317784724340,"Spiralovy vrtak DIN338 HSS bronz tvar C 7,90mm FORTIS",
4317784724357,"Spiralovy vrtak DIN338 HSS bronz tvar C 7,80mm FORTIS",
4317784724364,"Spiralovy vrtak DIN338 HSS bronz tvar C 7,70mm FORTIS",
4317784724371,"Spiralovy vrtak DIN338 HSS bronz tvar C 7,60mm FORTIS",
4317784724388,"Spiralovy vrtak DIN338 HSS bronz tvar C 7,50mm FORTIS",
4317784724395,"Spiralovy vrtak DIN338 HSS bronz tvar C 7,45mm FORTIS",
4317784724401,"Spiralovy vrtak DIN338 HSS bronz tvar C 7,40mm FORTIS",
4317784724418,"Spiralovy vrtak DIN338 HSS bronz tvar C 7,30mm FORTIS",
4317784724425,"Spiralovy vrtak DIN338 HSS bronz tvar C 7,20mm FORTIS",
4317784724432,"Spiralovy vrtak DIN338 HSS bronz tvar C 7,10mm FORTIS",
4317784724449,Spiralovy vrtak DIN338 HSS bronz tvar C 7mm FORTIS,
4317784724456,"Spiralovy vrtak DIN338 HSS bronz tvar C 6,90mm FORTIS",
4317784724463,"Spiralovy vrtak DIN338 HSS bronz tvar C 6,80mm FORTIS",
4317784724470,"Spiralovy vrtak DIN338 HSS bronz tvar C 6,70mm FORTIS",
4317784724500,"Spiralovy vrtak DIN338 HSS bronz tvar C 6,40mm FORTIS",
4317784724517,"Spiralovy vrtak DIN338 HSS bronz tvar C 6,30mm FORTIS",
4317784724531,"Spiralovy vrtak DIN338 HSS bronz tvar C 6,10mm FORTIS",
4317784724548,Spiralovy vrtak DIN338 HSS bronz tvar C 6mm FORTIS,
4317784724555,"Spiralovy vrtak DIN338 HSS bronz tvar C 5,90mm FORTIS",
4317784724562,"Spiralovy vrtak DIN338 HSS bronz tvar C 5,80mm FORTIS",
4317784724579,"Spiralovy vrtak DIN338 HSS bronz tvar C 5,70mm FORTIS",
4317784724593,"Spiralovy vrtak DIN338 HSS bronz tvar C 5,55mm FORTIS",
4317784724616,"Spiralovy vrtak DIN338 HSS bronz tvar C 5,40mm FORTIS",
4317784724623,"Spiralovy vrtak DIN338 HSS bronz tvar C 5,30mm FORTIS",
4317784724630,"Spiralovy vrtak DIN338 HSS bronz tvar C 5,20mm FORTIS",
4317784724647,"Spiralovy vrtak DIN338 HSS bronz tvar C 5,10mm FORTIS",
4317784724661,"Spiralovy vrtak DIN338 HSS bronz tvar C 4,90mm FORTIS",
4317784724678,"Spiralovy vrtak DIN338 HSS bronz tvar C 4,80mm FORTIS",
4317784724685,"Spiralovy vrtak DIN338 HSS bronz tvar C 4,70mm FORTIS",
4317784724692,"Spiralovy vrtak DIN338 HSS bronz tvar C 4,65mm FORTIS",
4317784724708,"Spiralovy vrtak DIN338 HSS bronz tvar C 4,60mm FORTIS",
4317784724722,"Spiralovy vrtak DIN338 HSS bronz tvar C 4,40mm FORTIS",
4317784724739,"Spiralovy vrtak DIN338 HSS bronz tvar C 4,30mm FORTIS",
4317784724746,"Spiralovy vrtak DIN338 HSS bronz tvar C 4,20mm FORTIS",
4317784724753,"Spiralovy vrtak DIN338 HSS bronz tvar C 4,10mm FORTIS",
4317784724777,"Spiralovy vrtak DIN338 HSS bronz tvar C 3,90mm FORTIS",
4317784724784,"Spiralovy vrtak DIN338 HSS bronz tvar C 3,80mm FORTIS",
4317784724791,"Spiralovy vrtak DIN338 HSS bronz tvar C 3,70mm FORTIS",
4317784724807,"Spiralovy vrtak DIN338 HSS bronz tvar C 3,60mm FORTIS",
4317784724821,"Spiralovy vrtak DIN338 HSS bronz tvar C 3,40mm FORTIS",
4317784724838,"Spiralovy vrtak DIN338 HSS bronz tvar C 3,30mm FORTIS",
4317784724845,"Spiralovy vrtak DIN338 HSS bronz tvar C 3,25mm FORTIS",
4317784724852,"Spiralovy vrtak DIN338 HSS bronz tvar C 3,20mm FORTIS",
4317784724869,"Spiralovy vrtak DIN338 HSS bronz tvar C 3,10mm FORTIS",
4317784724883,"Spiralovy vrtak DIN338 HSS bronz tvar C 2,90mm FORTIS",
4317784724890,"Spiralovy vrtak DIN338 HSS bronz tvar C 2,80mm FORTIS",
4317784724906,"Spiralovy vrtak DIN338 HSS bronz tvar C 2,70mm FORTIS",
4317784724913,"Spiralovy vrtak DIN338 HSS bronz tvar C 2,60mm FORTIS",
4317784724937,"Spiralovy vrtak DIN338 HSS bronz tvar C 2,40mm FORTIS",
4317784724944,"Spiralovy vrtak DIN338 HSS bronz tvar C 2,30mm FORTIS",
4317784724951,"Spiralovy vrtak DIN338 HSS bronz tvar C 2,20mm FORTIS",
4317784724968,"Spiralovy vrtak DIN338 HSS bronz tvar C 2,15mm FORTIS",
4317784724975,"Spiralovy vrtak DIN338 HSS bronz tvar C 2,10mm FORTIS",
4317784724982,"Spiralovy vrtak DIN338 HSS bronz tvar C 2,05mm FORTIS",
4317784725002,"Spiralovy vrtak DIN338 HSS bronz tvar C 1,95mm FORTIS",
4317784725019,"Spiralovy vrtak DIN338 HSS bronz tvar C 1,90mm FORTIS",
4317784725040,"Spiralovy vrtak DIN338 HSS bronz tvar C 1,75mm FORTIS",
4317784725057,"Spiralovy vrtak DIN338 HSS bronz tvar C 1,70mm FORTIS",
4317784725064,"Spiralovy vrtak DIN338 HSS bronz tvar C 1,65mm FORTIS",
4317784725088,"Spiralovy vrtak DIN338 HSS bronz tvar C 1,55mm FORTIS",
4317784725101,"Spiralovy vrtak DIN338 HSS bronz tvar C 1,45mm FORTIS",
4317784725125,"Spiralovy vrtak DIN338 HSS bronz tvar C 1,35mm FORTIS",
4317784725132,"Spiralovy vrtak DIN338 HSS bronz tvar C 1,30mm FORTIS",
4317784725149,"Spiralovy vrtak DIN338 HSS bronz tvar C 1,25mm FORTIS",
4317784725163,"Spiralovy vrtak DIN338 HSS bronz tvar C 1,15mm FORTIS",
4317784725170,"Spiralovy vrtak DIN338 HSS bronz tvar C 1,10mm FORTIS",
4317784725187,"Spiralovy vrtak DIN338 HSS bronz tvar C 1,05mm FORTIS",
4317784725194,Spiralovy vrtak DIN338 HSS bronz tvar C 1mm FORTIS,
4317784725200,"Spiralovy vrtak DIN338 HSS oxid bronzu tvar C 0,95mm FORTIS",
4317784725217,"Spiralovy vrtak DIN338 HSS oxid bronzu tvar C 0,90mm FORTIS",
4317784725224,"Spiralovy vrtak DIN338 HSS oxid bronzu tvar C 0,85mm FORTIS",
4317784725231,"Spiralovy vrtak DIN338 HSS oxid bronzu tvar C 0,80mm FORTIS",
4317784725255,"Spiralovy vrtak DIN338 HSS oxid bronzu tvar C 0,70mm FORTIS",
4317784725279,"Spiralovy vrtak DIN338 HSS oxid bronzu tvar C 0,60mm FORTIS",
4317784725286,"Spiralovy vrtak DIN338 HSS oxid bronzu tvar C 0,55mm FORTIS",
4317784725293,"Spiralovy vrtak DIN338 HSS oxid bronzu tvar C 0,50mm FORTIS",
4317784725316,"Spiralovy vrtak DIN338 HSS oxid bronzu tvar C 0,40mm FORTIS",
4317784725323,"Spiralovy vrtak DIN338 HSS oxid bronzu tvar C 0,35mm FORTIS",
4317784725330,"Spiralovy vrtak DIN338 HSS oxid bronzu tvar C 0,30mm FORTIS",
4317784725347,"Spiralovy vrtak DIN338 HSS oxid bronzu tvar C 0,20mm FORTIS",
4317784725361,"Spiralovy vrtak DIN338 HSS tvareny typ N kratka stopka 10mm/ 16,0mm FORTIS",
4317784725385,"Spiralovy vrtak DIN338 HSS tvareny typ N kratka stopka 10mm/ 15,5mm FORTIS",
4317784725392,"Spiralovy vrtak DIN338 HSS tvareny typ N kratka stopka 13mm/ 15,0mm FORTIS",
4317784725408,"Spiralovy vrtak DIN338 HSS tvareny typ N kratka stopka 10mm/ 15,0mm FORTIS",
4317784725422,"Spiralovy vrtak DIN338 HSS tvareny typ N kratka stopka 10mm/ 14,5mm FORTIS",
4317784725439,"Spiralovy vrtak DIN338 HSS tvareny typ N kratka stopka 13mm/ 14,0mm FORTIS",
4317784725453,"Spiralovy vrtak DIN338 HSS tvareny typ N kratka stopka 13mm/ 13,5mm FORTIS",
4317784725460,"Spiralovy vrtak DIN338 HSS tvareny typ N kratka stopka 10mm/ 13,5mm FORTIS",
4317784725477,"Spiralovy vrtak DIN338 HSS tvareny typ N kratka stopka 10mm/ 13,0mm FORTIS",
4317784725484,"Spiralovy vrtak DIN338 HSS tvareny typ N kratka stopka 10mm/ 12,5mm FORTIS",
4317784725491,"Spiralovy vrtak DIN338 HSS tvareny typ N kratka stopka 10mm/ 12,0mm FORTIS",
4317784725507,"Spiralovy vrtak DIN338 HSS tvareny typ N kratka stopka 10mm/ 10,5mm FORTIS",
4317784725514,Klestina DIN6499C utesnena ER40 7-6mm FORTIS,
4317784725521,Klestina DIN6499C utesnena ER40 6-5mm FORTIS,
4317784725538,Klestina DIN6499C utesnena ER40 5-4mm FORTIS,
4317784725545,Klestina DIN6499C utesnena ER40 4-3mm FORTIS,
4317784725552,Klestina DIN6499C utesnena ER32 20-19mm FORTIS,
4317784725569,Klestina DIN6499C utesnena ER32 19-18mm FORTIS,
4317784725576,Klestina DIN6499C utesnena ER32 18-17mm FORTIS,
4317784725583,Klestina DIN6499C utesnena ER32 17-16mm FORTIS,
4317784725590,Klestina DIN6499C utesnena ER32 16-15mm FORTIS,
4317784725606,Klestina DIN6499C utesnena ER32 15-14mm FORTIS,
4317784725613,Klestina DIN6499C utesnena ER32 14-13mm FORTIS,
4317784725620,Klestina DIN6499C utesnena ER32 13-12mm FORTIS,
4317784725637,Klestina DIN6499C utesnena ER32 12-11mm FORTIS,
4317784725644,Klestina DIN6499C utesnena ER32 11-10mm FORTIS,
4317784725651,Klestina DIN6499C utesnena ER32 10-9mm FORTIS,
4317784725668,Klestina DIN6499C utesnena ER32 9-8mm FORTIS,
4317784725675,Klestina DIN6499C utesnena ER32 8-7mm FORTIS,
4317784725682,Klestina DIN6499C utesnena ER32 7-6mm FORTIS,
4317784725699,Klestina DIN6499C utesnena ER32 6-5mm FORTIS,
4317784725705,Klestina DIN6499C utesnena ER32 5-4mm FORTIS,
4317784725712,Klestina DIN6499C utesnena ER32 4-3mm FORTIS,
4317784725729,Klestina DIN6499C utesnena ER32 3-2mm FORTIS,
4317784725736,Klestina DIN6499C utesnena ER25 16-15mm FORTIS,
4317784725743,Klestina DIN6499C utesnena ER25 15-14mm FORTIS,
4317784725750,Klestina DIN6499C utesnena ER25 14-13mm FORTIS,
4317784725767,Klestina DIN6499C utesnena ER25 13-12mm FORTIS,
4317784725781,Klestina DIN6499C utesnena ER25 11-10mm FORTIS,
4317784725798,Klestina DIN6499C utesnena ER25 10-9mm FORTIS,
4317784725804,Klestina DIN6499C utesnena ER25 9-8mm FORTIS,
4317784725811,Klestina DIN6499C utesnena ER25 8-7mm FORTIS,
4317784725828,Klestina DIN6499C utesnena ER25 7-6mm FORTIS,
4317784725842,Klestina DIN6499C utesnena ER25 5-4mm FORTIS,
4317784725859,Klestina DIN6499C utesnena ER25 4-3mm FORTIS,
4317784725866,Klestina DIN6499C utesnena ER25 3-2mm FORTIS,
4317784725873,Klestina DIN6499C utesnena ER20 13-12mm FORTIS,
4317784725880,Klestina DIN6499C utesnena ER20 12-11mm FORTIS,
4317784725897,Klestina DIN6499C utesnena ER20 11-10mm FORTIS,
4317784725934,Klestina DIN6499C utesnena ER20 7-6mm FORTIS,
4317784725941,Klestina DIN6499C utesnena ER20 6-5mm FORTIS,
4317784725958,Klestina DIN6499C utesnena ER20 5-4mm FORTIS,
4317784725965,Klestina DIN6499C utesnena ER20 4-3mm FORTIS,
4317784725989,Klestina DIN6499B utesnena ER16 10-9mm FORTIS,
4317784725996,Klestina DIN6499B utesnena ER16 9-8mm FORTIS,
4317784726009,Klestina DIN6499B utesnena ER16 8-7mm FORTIS,
4317784726016,Klestina DIN6499B utesnena ER16 7-6mm FORTIS,
4317784726023,Klestina DIN6499B utesnena ER16 6-5mm FORTIS,
4317784726030,Klestina DIN6499B utesnena ER16 5-4mm FORTIS,
4317784726047,Klestina DIN6499B utesnena ER16 4-3mm FORTIS,
4317784726054,Klestina DIN6499B utesnena ER16 3-2mm FORTIS,
4317784726061,Sada klestin DIN6499B ER40 4-26mm FORTIS,
4317784726085,Sada klestin DIN6499B ER25 2-16mm FORTIS,
4317784726092,Sada klestin DIN6499B ER20 2-13mm FORTIS,
4317784726122,Klestina DIN6499B ER40 26-25mm FORTIS,
4317784726146,Klestina DIN6499B ER40 24-23mm FORTIS,
4317784726153,Klestina DIN6499B ER40 23-22mm FORTIS,
4317784726177,Klestina DIN6499B ER40 21-20mm FORTIS,
4317784726191,Klestina DIN6499B ER40 19-18mm FORTIS,
4317784726214,Klestina DIN6499B ER40 17-16mm FORTIS,
4317784726238,Klestina DIN6499B ER40 15-14mm FORTIS,
4317784726245,Klestina DIN6499B ER40 14-13mm FORTIS,
4317784726276,Klestina DIN6499B ER40 11-10mm FORTIS,
4317784726290,Klestina DIN6499B ER40 9-8mm FORTIS,
4317784726313,Klestina DIN6499B ER40 7-6mm FORTIS,
4317784726337,Klestina DIN6499B ER40 5-4mm FORTIS,
4317784726344,Klestina DIN6499B ER40 4-3mm FORTIS,
4317784726368,Klestina DIN6499B ER32 19-18mm FORTIS,
4317784726382,Klestina DIN6499B ER32 17-16mm FORTIS,
4317784726405,Klestina DIN6499B ER32 15-14mm FORTIS,
4317784726511,Klestina DIN6499B ER32 4-3mm FORTIS,
4317784726528,Klestina DIN6499B ER32 3-2mm FORTIS,
4317784726535,Klestina DIN6499B ER25 16mm FORTIS,
4317784726542,Klestina DIN6499B ER25 15mm FORTIS,
4317784726559,Klestina DIN6499B ER25 14mm FORTIS,
4317784726566,Klestina DIN6499B ER25 13mm FORTIS,
4317784726573,Klestina DIN6499B ER25 12mm FORTIS,
4317784726580,Klestina DIN6499B ER25 11mm FORTIS,
4317784726597,Klestina DIN6499B ER25 10mm FORTIS,
4317784726603,Klestina DIN6499B ER25 9mm FORTIS,
4317784726610,Klestina DIN6499B ER25 8mm FORTIS,
4317784726634,Klestina DIN6499B ER25 6mm FORTIS,
4317784726641,Klestina DIN6499B ER25 5mm FORTIS,
4317784726658,Klestina DIN6499B ER25 4mm FORTIS,
4317784726702,Klestina DIN6499B ER20 11-10mm FORTIS,
4317784726726,Klestina DIN6499B ER20 9-8mm FORTIS,
4317784726740,Klestina DIN6499B ER20 7-6mm FORTIS,
4317784726757,Klestina DIN6499B ER20 6-5mm FORTIS,
4317784726764,Klestina DIN6499B ER20 5-4mm FORTIS,
4317784726788,Klestina DIN6499B ER20 3-2mm FORTIS,
4317784726795,Klestina DIN6499B ER20 2-1mm FORTIS,
4317784726801,"Klestina DIN6499B ER20 1-0,5mm FORTIS",
4317784726818,Klestina DIN6499B ER16 10-9mm FORTIS,
4317784726825,Klestina DIN6499B ER16 9-8mm FORTIS,
4317784726832,Klestina DIN6499B ER16 8-7mm FORTIS,
4317784726849,Kombinovany nastrcny trn na frezy SK50-40 Fortis,
4317784726863,Kombinovany nastrcny trn na frezy SK50-27 Fortis,
4317784726870,Kombinovany nastrcny trn na frezy SK50-22 Fortis,
4317784726894,Kombinovany nastrcny trn na frezy SK40-40 Fortis,
4317784726917,Kombinovany nastrcny trn na frezy SK40-27 Fortis,
4317784726931,"Spiralovy vrtak DIN338 HSS tvareny typ N kratka stopka 10mm/ 11,5mm FORTIS",
4317784726948,"Spiralovy vrtak DIN338 HSS tvareny typ N kratka stopka 10mm/ 11,0mm FORTIS",
4317784727044,"Topurko, jasan, pro plastovou palicku 50mm vel.6 FORTIS",
4317784727082,Nahradni drevena nasada do plastoveho kladiva jasan 27mm vel.2 FORTIS,
4317784727204,Pojizdny pracovni stul 1120x790x1005mm FORTIS,
4317784727709,Kleste SIKO 240mm FORTIS,
4317784727976,"Nuz na izolacni material drevena rukojet, 415mm FORTIS",
4317784728058,"Pracovni nuz, zaviratelny 200mm FORTIS",
4317784729963,Sada inbusove klice zaklapavaci box kovovy 3-10mm 6ks. FORTIS,
4317784729987,Inbusove klice sada 10-dil. 2-14mm FORTIS,
4317784729994,Inbusove klice sada 9-dil. 2-10mm FORTIS,
4317784730266,Inbusove klice sada 6-dil. FORTIS,
4317784730815,Uderovy ockovy klic rovne celisti 46mm FORTIS,
4317784730969,Uhlomer vcetne aretace 300/500mm FORTIS,
4317784730990,Presny dostredovaci uhelnik 300x180mm FORTIS,
4317784731003,Presny dostredovaci uhelnik 250x160mm FORTIS,
4317784731034,Presny dostredovaci uhelnik 100x70mm FORTIS,
4317784731102,Dutinomer a obkrocne hmatadlo 160mm FORTIS,
4317784731195,Sada posuvne hloubkomery digitalni 800mm nizkohmotnostni provedeni FORTIS,
4317784731225,Dilenske posuvne meritko digitalni bez mericich hrotu 3000mm FORTIS,
4317784731232,Dilenske posuvne meritko digitalni bez mericich hrotu 2500mm FORTIS,
4317784731249,Dilenske posuvne meritko digitalni bez mericich hrotu 2000mm FORTIS,
4317784731256,Dilenske posuvne meritko digitalni bez mericich hrotu 1500mm FORTIS,
4317784731263,Dilenske posuvne meritko digitalni bez mericich hrotu 1000mm FORTIS,
